year,stock,capture,effort
1976,Cynoscion guatucupa,4034,168713823.5
1976,Elasmobranchii,13216,168713823.5
1976,Galeorhinus galeus,199,168713823.5
1976,Pagrus pagrus,3005,168713823.5
1976,Percophis brasiliensis,2670,168713823.5
1976,Pogonias cromis,2309,168713823.5
1976,Rajiformes,5775,168713823.5
1976,Scomber colias,4724,168713823.5
1976,Zygochlamys patagonica,857,168713823.5
1977,Artemesia longinaris,521,198333225.9
1977,Brevoortia aurea,3843,198333225.9
1977,Callorhinchus callorynchus,1064,198333225.9
1977,Cynoscion guatucupa,2064,198333225.9
1977,Elasmobranchii,10488,198333225.9
1977,Galeorhinus galeus,0,198333225.9
1977,Pagrus pagrus,8293,198333225.9
1977,Percophis brasiliensis,4709,198333225.9
1977,Pogonias cromis,3246,198333225.9
1977,Rajiformes,6104,198333225.9
1977,Scomber colias,7399,198333225.9
1977,Zygochlamys patagonica,88,198333225.9
1978,Artemesia longinaris,200,183049256
1978,Brevoortia aurea,3731,183049256
1978,Callorhinchus callorynchus,1093,183049256
1978,Cynoscion guatucupa,3601,183049256
1978,Elasmobranchii,8115,183049256
1978,Galeorhinus galeus,32,183049256
1978,Pagrus pagrus,13415,183049256
1978,Percophis brasiliensis,4078,183049256
1978,Pogonias cromis,2610,183049256
1978,Rajiformes,8007,183049256
1978,Scomber colias,7055,183049256
1978,Zygochlamys patagonica,69,183049256
1979,Artemesia longinaris,48,189657672.9
1979,Brevoortia aurea,3588,189657672.9
1979,Callorhinchus callorynchus,1244,189657672.9
1979,Cynoscion guatucupa,5897,189657672.9
1979,Elasmobranchii,17809,189657672.9
1979,Galeorhinus galeus,20,189657672.9
1979,Pagrus pagrus,10300,189657672.9
1979,Percophis brasiliensis,2897,189657672.9
1979,Pogonias cromis,1223,189657672.9
1979,Rajiformes,7766,189657672.9
1979,Scomber colias,10231,189657672.9
1979,Zygochlamys patagonica,25,189657672.9
1980,Artemesia longinaris,74,194351022.1
1980,Brevoortia aurea,4221,194351022.1
1980,Callorhinchus callorynchus,1687,194351022.1
1980,Cynoscion guatucupa,9010,194351022.1
1980,Elasmobranchii,17146,194351022.1
1980,Galeorhinus galeus,7,194351022.1
1980,Pagrus pagrus,9595,194351022.1
1980,Percophis brasiliensis,2686,194351022.1
1980,Pogonias cromis,906,194351022.1
1980,Rajiformes,8810,194351022.1
1980,Scomber colias,11384,194351022.1
1980,Zygochlamys patagonica,8,194351022.1
1981,Artemesia longinaris,114,207822785.6
1981,Brevoortia aurea,3198,207822785.6
1981,Callorhinchus callorynchus,1221,207822785.6
1981,Cynoscion guatucupa,8272,207822785.6
1981,Elasmobranchii,20552,207822785.6
1981,Galeorhinus galeus,29,207822785.6
1981,Pagrus pagrus,16220,207822785.6
1981,Percophis brasiliensis,2731,207822785.6
1981,Pogonias cromis,910,207822785.6
1981,Rajiformes,4869,207822785.6
1981,Scomber colias,19305,207822785.6
1981,Zygochlamys patagonica,5,207822785.6
1982,Artemesia longinaris,147,201096361.8
1982,Brevoortia aurea,2687,201096361.8
1982,Callorhinchus callorynchus,1882,201096361.8
1982,Cynoscion guatucupa,15025,201096361.8
1982,Elasmobranchii,25243,201096361.8
1982,Galeorhinus galeus,31,201096361.8
1982,Pagrus pagrus,9147,201096361.8
1982,Percophis brasiliensis,3494,201096361.8
1982,Pogonias cromis,1037,201096361.8
1982,Rajiformes,5085,201096361.8
1982,Scomber colias,34259,201096361.8
1982,Zygochlamys patagonica,27,201096361.8
1983,Artemesia longinaris,314,223092822.9
1983,Brevoortia aurea,2348,223092822.9
1983,Callorhinchus callorynchus,1408,223092822.9
1983,Cynoscion guatucupa,7132,223092822.9
1983,Elasmobranchii,22921,223092822.9
1983,Galeorhinus galeus,6,223092822.9
1983,Pagrus pagrus,7495,223092822.9
1983,Percophis brasiliensis,2084,223092822.9
1983,Pogonias cromis,935,223092822.9
1983,Rajiformes,5537,223092822.9
1983,Scomber colias,27017,223092822.9
1983,Zygochlamys patagonica,1824,223092822.9
1984,Artemesia longinaris,124,283299329.2
1984,Brevoortia aurea,6077,283299329.2
1984,Callorhinchus callorynchus,722,283299329.2
1984,Cynoscion guatucupa,3463,283299329.2
1984,Elasmobranchii,20234,283299329.2
1984,Galeorhinus galeus,5,283299329.2
1984,Pagrus pagrus,6684,283299329.2
1984,Percophis brasiliensis,2116,283299329.2
1984,Pogonias cromis,852,283299329.2
1984,Rajiformes,5976,283299329.2
1984,Scomber colias,71968,283299329.2
1984,Zygochlamys patagonica,2151,283299329.2
1985,Artemesia longinaris,429,257125540.8
1985,Brevoortia aurea,3645,257125540.8
1985,Callorhinchus callorynchus,1262,257125540.8
1985,Cynoscion guatucupa,8132,257125540.8
1985,Elasmobranchii,23905,257125540.8
1985,Galeorhinus galeus,48,257125540.8
1985,Pagrus pagrus,6376,257125540.8
1985,Percophis brasiliensis,1640,257125540.8
1985,Pogonias cromis,704,257125540.8
1985,Rajiformes,7039,257125540.8
1985,Scomber colias,48903,257125540.8
1985,Zygochlamys patagonica,1086,257125540.8
1986,Artemesia longinaris,211,264494847.7
1986,Brevoortia aurea,7830,264494847.7
1986,Callorhinchus callorynchus,782,264494847.7
1986,Cynoscion guatucupa,12513,264494847.7
1986,Elasmobranchii,21382,264494847.7
1986,Galeorhinus galeus,1,264494847.7
1986,Pagrus pagrus,2870,264494847.7
1986,Percophis brasiliensis,2323,264494847.7
1986,Pogonias cromis,1546,264494847.7
1986,Rajiformes,8026,264494847.7
1986,Scomber colias,40719,264494847.7
1986,Zygochlamys patagonica,88,264494847.7
1987,Artemesia longinaris,295,455031657.6
1987,Brevoortia aurea,4150,455031657.6
1987,Callorhinchus callorynchus,684,455031657.6
1987,Cynoscion guatucupa,10347,455031657.6
1987,Elasmobranchii,23398,455031657.6
1987,Galeorhinus galeus,15,455031657.6
1987,Pagrus pagrus,4106,455031657.6
1987,Percophis brasiliensis,2255,455031657.6
1987,Pogonias cromis,1182,455031657.6
1987,Rajiformes,8051,455031657.6
1987,Scomber colias,9948,455031657.6
1987,Zygochlamys patagonica,288,455031657.6
1988,Artemesia longinaris,338,336498445.1
1988,Brevoortia aurea,3801,336498445.1
1988,Callorhinchus callorynchus,921,336498445.1
1988,Cynoscion guatucupa,17684,336498445.1
1988,Elasmobranchii,20707,336498445.1
1988,Galeorhinus galeus,175,336498445.1
1988,Pagrus pagrus,5860,336498445.1
1988,Percophis brasiliensis,3255,336498445.1
1988,Pogonias cromis,935,336498445.1
1988,Rajiformes,8705,336498445.1
1988,Scomber colias,9635,336498445.1
1988,Zygochlamys patagonica,128,336498445.1
1989,Artemesia longinaris,177,411552574.3
1989,Brevoortia aurea,4221,411552574.3
1989,Callorhinchus callorynchus,779,411552574.3
1989,Cynoscion guatucupa,10082,411552574.3
1989,Elasmobranchii,21049,411552574.3
1989,Galeorhinus galeus,38,411552574.3
1989,Pagrus pagrus,5807,411552574.3
1989,Percophis brasiliensis,4242,411552574.3
1989,Pogonias cromis,1088,411552574.3
1989,Rajiformes,10289,411552574.3
1989,Scomber colias,13150,411552574.3
1989,Zygochlamys patagonica,6688,411552574.3
1990,Artemesia longinaris,197,427607687.2
1990,Brevoortia aurea,3675,427607687.2
1990,Callorhinchus callorynchus,850,427607687.2
1990,Cynoscion guatucupa,9488,427607687.2
1990,Elasmobranchii,21357,427607687.2
1990,Galeorhinus galeus,67,427607687.2
1990,Pagrus pagrus,2928,427607687.2
1990,Percophis brasiliensis,3832,427607687.2
1990,Pogonias cromis,817,427607687.2
1990,Rajiformes,6426,427607687.2
1990,Scomber colias,8966,427607687.2
1990,Zygochlamys patagonica,3536,427607687.2
1991,Artemesia longinaris,149,465274590.5
1991,Brevoortia aurea,3743,465274590.5
1991,Callorhinchus callorynchus,646,465274590.5
1991,Cynoscion guatucupa,5319,465274590.5
1991,Elasmobranchii,21012,465274590.5
1991,Galeorhinus galeus,88,465274590.5
1991,Pagrus pagrus,3122,465274590.5
1991,Percophis brasiliensis,4636,465274590.5
1991,Pogonias cromis,1018,465274590.5
1991,Rajiformes,13003,465274590.5
1991,Scomber colias,11465,465274590.5
1991,Zygochlamys patagonica,48,465274590.5
1992,Artemesia longinaris,382,429570484.9
1992,Brevoortia aurea,3777,429570484.9
1992,Callorhinchus callorynchus,488,429570484.9
1992,Cynoscion guatucupa,10173,429570484.9
1992,Elasmobranchii,17608,429570484.9
1992,Galeorhinus galeus,58,429570484.9
1992,Pagrus pagrus,3131,429570484.9
1992,Percophis brasiliensis,3838,429570484.9
1992,Pogonias cromis,1104,429570484.9
1992,Rajiformes,8767,429570484.9
1992,Scomber colias,10148,429570484.9
1992,Zygochlamys patagonica,1272,429570484.9
1993,Artemesia longinaris,200,436909573.8
1993,Brevoortia aurea,3537,436909573.8
1993,Callorhinchus callorynchus,715,436909573.8
1993,Cynoscion guatucupa,6407,436909573.8
1993,Elasmobranchii,14076,436909573.8
1993,Galeorhinus galeus,230,436909573.8
1993,Pagrus pagrus,1694,436909573.8
1993,Percophis brasiliensis,5706,436909573.8
1993,Pogonias cromis,1139,436909573.8
1993,Rajiformes,9124,436909573.8
1993,Scomber colias,12055,436909573.8
1993,Zygochlamys patagonica,200,436909573.8
1994,Artemesia longinaris,216,434558159.6
1994,Brevoortia aurea,3983,434558159.6
1994,Callorhinchus callorynchus,1142,434558159.6
1994,Cynoscion guatucupa,15712,434558159.6
1994,Elasmobranchii,13169,434558159.6
1994,Galeorhinus galeus,75,434558159.6
1994,Pagrus pagrus,1633,434558159.6
1994,Percophis brasiliensis,6213,434558159.6
1994,Pogonias cromis,1001,434558159.6
1994,Rajiformes,14179,434558159.6
1994,Scomber colias,15648,434558159.6
1994,Zygochlamys patagonica,0,434558159.6
1995,Artemesia longinaris,250,525556321.2
1995,Brevoortia aurea,11427,525556321.2
1995,Callorhinchus callorynchus,921,525556321.2
1995,Cynoscion guatucupa,19218,525556321.2
1995,Elasmobranchii,13260,525556321.2
1995,Galeorhinus galeus,104,525556321.2
1995,Pagrus pagrus,1298,525556321.2
1995,Percophis brasiliensis,9320,525556321.2
1995,Pogonias cromis,652,525556321.2
1995,Rajiformes,19030,525556321.2
1995,Scomber colias,21496,525556321.2
1995,Zygochlamys patagonica,12640,525556321.2
1996,Artemesia longinaris,263,475651261.5
1996,Brevoortia aurea,6721,475651261.5
1996,Callorhinchus callorynchus,815,475651261.5
1996,Cynoscion guatucupa,18971,475651261.5
1996,Elasmobranchii,10674,475651261.5
1996,Galeorhinus galeus,93,475651261.5
1996,Pagrus pagrus,2475,475651261.5
1996,Percophis brasiliensis,9231,475651261.5
1996,Pogonias cromis,332,475651261.5
1996,Rajiformes,24406,475651261.5
1996,Scomber colias,16869,475651261.5
1996,Zygochlamys patagonica,24448,475651261.5
1997,Artemesia longinaris,178,477364321.9
1997,Brevoortia aurea,3289,477364321.9
1997,Callorhinchus callorynchus,1427,477364321.9
1997,Cynoscion guatucupa,24132,477364321.9
1997,Elasmobranchii,12501,477364321.9
1997,Galeorhinus galeus,1407,477364321.9
1997,Pagrus pagrus,2743,477364321.9
1997,Percophis brasiliensis,11887,477364321.9
1997,Pogonias cromis,163,477364321.9
1997,Rajiformes,23187,477364321.9
1997,Scomber colias,18779,477364321.9
1997,Zygochlamys patagonica,29152,477364321.9
1998,Artemesia longinaris,146,531652101
1998,Brevoortia aurea,3040,531652101
1998,Callorhinchus callorynchus,1828,531652101
1998,Cynoscion guatucupa,17093,531652101
1998,Elasmobranchii,12987,531652101
1998,Galeorhinus galeus,1523,531652101
1998,Pagrus pagrus,2026,531652101
1998,Percophis brasiliensis,10184,531652101
1998,Pogonias cromis,950,531652101
1998,Rajiformes,22256,531652101
1998,Scomber colias,12647,531652101
1998,Zygochlamys patagonica,27984,531652101
1999,Artemesia longinaris,37,541073385.4
1999,Brevoortia aurea,2407,541073385.4
1999,Callorhinchus callorynchus,2016,541073385.4
1999,Cynoscion guatucupa,11583,541073385.4
1999,Elasmobranchii,14542,541073385.4
1999,Galeorhinus galeus,1020,541073385.4
1999,Pagrus pagrus,3747,541073385.4
1999,Percophis brasiliensis,8607,541073385.4
1999,Pogonias cromis,195,541073385.4
1999,Rajiformes,25528,541073385.4
1999,Scomber colias,11772,541073385.4
1999,Zygochlamys patagonica,39416,541073385.4
2000,Artemesia longinaris,38,589375457.7
2000,Brevoortia aurea,1394,589375457.7
2000,Callorhinchus callorynchus,1441,589375457.7
2000,Cynoscion guatucupa,9433,589375457.7
2000,Elasmobranchii,14449,589375457.7
2000,Galeorhinus galeus,151,589375457.7
2000,Pagrus pagrus,2825,589375457.7
2000,Percophis brasiliensis,7862,589375457.7
2000,Pogonias cromis,357,589375457.7
2000,Rajiformes,27350,589375457.7
2000,Scomber colias,16499,589375457.7
2000,Zygochlamys patagonica,42274,589375457.7
2001,Artemesia longinaris,283,629274023.3
2001,Brevoortia aurea,609,629274023.3
2001,Callorhinchus callorynchus,461,629274023.3
2001,Cynoscion guatucupa,11844,629274023.3
2001,Elasmobranchii,12120,629274023.3
2001,Galeorhinus galeus,281,629274023.3
2001,Pagrus pagrus,2385,629274023.3
2001,Percophis brasiliensis,8957,629274023.3
2001,Pogonias cromis,388,629274023.3
2001,Rajiformes,30912,629274023.3
2001,Scomber colias,6182,629274023.3
2001,Zygochlamys patagonica,46598,629274023.3
2002,Artemesia longinaris,298,620836875.9
2002,Brevoortia aurea,828,620836875.9
2002,Callorhinchus callorynchus,568,620836875.9
2002,Cynoscion guatucupa,17249,620836875.9
2002,Elasmobranchii,11855,620836875.9
2002,Galeorhinus galeus,158,620836875.9
2002,Pagrus pagrus,2647,620836875.9
2002,Percophis brasiliensis,6180,620836875.9
2002,Pogonias cromis,537,620836875.9
2002,Rajiformes,30012,620836875.9
2002,Scomber colias,16628,620836875.9
2002,Zygochlamys patagonica,51415,620836875.9
2003,Artemesia longinaris,414,634585238.9
2003,Brevoortia aurea,1030,634585238.9
2003,Callorhinchus callorynchus,1715,634585238.9
2003,Cynoscion guatucupa,15663,634585238.9
2003,Elasmobranchii,10057,634585238.9
2003,Galeorhinus galeus,434,634585238.9
2003,Pagrus pagrus,3700,634585238.9
2003,Percophis brasiliensis,6982,634585238.9
2003,Pogonias cromis,853,634585238.9
2003,Rajiformes,34619,634585238.9
